,star,好,乐,哀,怒,惧,恶,惊,contents
1094,0,0,0,0,0,0,0,0,是非常好的节目
1093,0,0,0,0,0,0,0,0,中国式夫妻婚姻我好爱看
1088,2,0,0,0,0,0,0,0,最后一集番外文案哭晕了
1085,0,0,0,0,0,0,0,0,目前来说是五星分隔线看了六期还是五星
1083,0,0,0,0,0,0,1,0,碰到感情人就是感性与理性时刻纠缠的量子状态的
1079,0,0,0,0,0,0,0,0,好好看推给老妈了
1064,0,0,0,0,0,0,0,0,番外篇好暖啊我都想去参加综艺了
1052,0,0,0,0,0,0,0,0,看哭了
1156,0,0,0,0,0,0,0,0,年已看补标忘忧草我泪流满面
166,21,0,0,0,0,0,0,0,郭柯最后去捡卡片的摄影是在拍电影吗我的天太电影了那个画面我有时候是在开玩笑我有时候只想开玩笑我突然懂了
1157,0,0,0,0,0,0,0,0,这结局叹一句难以预料
164,5,0,0,0,0,0,1,0,唉复杂的人类不想看了
161,12,0,0,0,0,0,0,0,忘忧草
157,2,0,0,0,0,0,0,0,得特别好加分
150,1,0,0,0,0,0,0,0,名场面很多郭姐加油
143,0,0,0,0,0,0,0,0,真能尬杨迪的表情把我感觉没看过台本一样
141,2,0,0,0,0,0,1,0,人很复杂
140,6,0,0,0,0,0,3,0,这不比电视剧好看人性的复杂感情的复杂远比数理化难多了看的时候各种情绪五味杂陈今年芒果会员值回票价的作品
344,0,0,0,0,0,0,0,0,
1054,0,0,0,0,0,0,1,0,哇沈奕斐和黄执中期待最后他们没离就离谱
1050,0,0,0,0,0,0,2,0,在特别讨厌你和还好是你之间来回徘徊
1049,0,0,0,0,0,0,0,0,年月
1047,0,0,0,0,0,0,0,0,明日若无法遇见更好我答应最早来到
1045,1,0,0,0,0,0,1,0,那些问题和纠结值得一看点评大多数挺多余的结尾扯
1031,1,0,0,0,0,0,0,0,这样的节目再多来些吧
1099,0,0,0,0,0,0,0,0,从里面看到自己的缩影
1105,1,0,0,0,0,0,0,0,在别人的故事里反思自己确认自己的选择没有错
1176,7,0,0,0,0,0,0,0,佟晨洁真是理想型除了选老公的眼光
1106,0,0,0,0,0,0,0,0,代入感和反思性都有
1160,1,0,0,0,0,0,0,0,真的能学到很多的综艺感觉感悟到了很多在两人关系中
5,1698,0,0,0,0,0,0,0,郭柯宇和章贺像小说里互虐的男女主
13,390,0,0,0,0,0,0,0,好好哭爱又怎么样不爱又怎么样
15,254,0,0,0,0,0,0,0,对啊王秋雨一个连自己都不爱的人你怎么可以期待他会爱别人爱儿子也只不过是出于动物的本能吧
4161,0,0,0,0,0,0,0,0,节目很好看良心综艺
4149,0,0,0,0,0,0,0,0,婚姻家庭养育后代从来不是终点自我才是
4148,0,0,0,0,0,0,1,0,爱无法撒谎不爱也是
4146,0,0,0,0,0,0,0,0,气死人了
4199,0,0,0,0,0,0,0,0,一开始为爱的不对等落泪中间就痛骂模式最后平平淡淡的结束
4263,1,0,0,0,0,0,0,0,看完一集简直要了太惨了太惨了也看到王秋雨的危险发言简直了拳头硬了
4262,0,0,0,0,0,0,0,0,郭柯宇真的太灵了
4259,0,0,0,0,0,0,0,0,揉碎之后就再也碎不掉
4257,0,0,0,0,0,0,0,0,这个综艺的价值就是我一边看一边做了笔记
4256,1,0,0,0,0,0,0,0,不管有没有演的部分我在里面看到了好多我曾经现在以及将来可能遇到的问题也学到了很多夫妻相处之道
4253,1,0,0,0,0,0,0,0,谢谢这三对样本给在婚姻里正在挣扎的人提供了一个第三视角
4249,0,0,0,0,0,0,0,0,
4248,0,0,0,0,0,0,0,0,看前恐婚看后依旧
4242,1,0,0,0,0,0,0,0,太好看了追了三天了
4241,0,0,0,0,0,0,1,0,挺没劲的
933,1,0,0,0,0,0,0,0,现实版婚姻故事
928,0,0,0,0,0,0,0,0,更好的认识自己哭惨啦
1001,0,0,0,0,0,0,0,0,不到只觉得假
997,1,0,0,0,0,0,1,0,人类的感情真是复杂啊
996,1,0,0,0,0,0,0,0,很久没有完完整整的看完整季的综艺节目了
4152,1,0,0,0,0,0,0,0,
4239,0,0,0,0,0,0,0,0,不比婚姻生活和婚姻故事差
11464,0,1,0,0,0,0,0,0,会思考会想哭会祝福
4237,1,0,0,0,0,0,0,0,天花板级别了
4229,1,0,0,0,0,0,0,0,结婚必备读物
4227,0,0,0,0,0,0,0,0,看完买了两本沈奕斐的书
4226,0,0,0,0,0,0,1,0,一言难尽的是婚姻吧
4217,0,0,0,0,0,0,1,0,看完真的怀疑自己到底有没有处理亲密关系的能力
4215,0,0,0,0,0,0,1,0,找到合适的伴侣真的好难给未婚未育的我看看婚姻的一隅
4209,1,0,0,0,0,0,0,0,一对是爹和孩子一对是妈和孩子另一对是俩孩子
4207,3,0,0,0,0,0,2,0,有钱人的婚姻还是比较体面的吵架也是体面的没有什么婆媳关系收入太低导致的一些矛盾直面一些性格问题让我仍然感觉在看空中楼阁
4206,0,0,0,0,0,0,0,0,家家有本难念的经两性相处真的太难了和一起看的感受到了很多夫妻相处之道
4205,0,0,0,0,0,0,0,0,我挺爱看这些玩意的
2624,0,0,0,0,0,0,0,0,看得我气死了
784,0,0,0,0,0,0,0,0,学鉴
2623,0,0,0,0,0,0,1,0,天时地利人和都担心第二季能不能赶上这个水平
960,0,0,0,0,0,0,0,0,头一回看预告就能给看哭的
948,0,0,0,0,0,0,0,0,克拉玛依部分就在我家门口拍的
940,9,0,0,0,0,0,0,0,永远不要高估自己对没有爱的婚姻的容忍度
939,0,0,0,0,0,0,0,0,太好哭了
937,1,0,0,0,0,0,0,0,好看真的好看
936,0,0,0,0,0,0,0,0,突然想在第二季看到一个脱口秀演员
4230,0,0,0,0,0,0,0,0,究极恐婚
980,2,0,0,0,0,0,1,0,人是多么复杂多情的动物
979,1,0,0,0,0,0,0,0,后面一半拉垮
976,0,0,0,0,0,0,0,0,如果是剧本这剧本也写的太好了如果是演戏章赫郭柯可以拿奥斯卡了
975,0,0,0,0,0,0,0,0,太长了弃了
965,1,0,0,0,0,0,0,0,一部影像版的人类学观察样本
868,1,0,0,0,0,0,0,0,学到很多别装逼
1012,2,0,0,0,0,0,0,0,把那几个主持人啥的删除可以更好
1310,1,0,0,0,0,0,0,0,总会停留停留在某个瞬间迈步也无法话别总会前行随着日历和年轮直至被时光湮灭
1309,0,0,0,0,0,0,0,0,和我妈一起看让我妈终于不用再给我介绍了始终想象多一点
53,125,0,0,0,0,0,0,0,这个节目生态链还差一个社区大妈才完整教你睁一只眼闭一只眼的那种
84,47,0,0,0,0,0,1,0,我认识的只有那合久的分了没见过分久的合
79,33,0,0,0,0,0,0,0,男人真的好团结
74,32,0,0,0,0,0,0,0,前两天在交道口二条某酒吧看见郭柯宇了足足瞄了她十秒等全季结束再来评
73,99,0,0,0,0,0,0,0,看过韩版的可能是本土化的原因感觉比韩版更好看
64,50,0,0,0,0,0,0,0,最后一期番外篇完全升华不管怎么样还是要多读书啊
61,12,0,0,0,0,0,0,0,所有真人秀都是假的永远记住这句话
58,76,0,0,0,0,0,0,0,看完后决定不会跟前任复合了
46,70,0,0,0,0,0,0,0,章贺的帅全靠同性别的同行衬托
1306,0,0,0,0,0,0,0,0,就说背景乐全部是我的播放列表多加一颗星
43,47,0,0,0,0,1,0,0,看戏的人都觉得可怕的程度恐婚恐育的感觉更重了
26,139,0,0,0,0,0,1,0,怎么会有人看着对方流眼泪而无动于衷
25,419,0,0,0,0,0,0,1,接近素人真人秀了夫妻我都是查了百科才知道原来他们也曾是拥有姓名的艺人
16,694,0,0,0,0,0,0,0,要允许这样的男人存在否则就会出现老王这样的人要找到互补适配的伴侣真的很难
959,0,0,0,0,0,0,0,0,后面很多期剧本和拉垮痕迹很重拍旅游节目呢
874,0,0,0,0,0,0,0,0,虽然知道有剧本但还是看哭了
879,0,0,0,0,0,0,0,0,适合所有想爱或者正在爱的人观看
1005,1,0,0,0,0,0,0,0,男人和女人简直是两个物种
974,1,0,0,0,0,0,0,0,什么时候第二季
971,2,0,0,0,0,0,0,0,人间典型案例
969,1,0,0,0,0,0,0,0,雅琼今后应该再难遇到像老王那样爱她的人了
872,0,0,0,0,0,0,1,0,中途总是担心崩掉看完彩蛋集决定降颗心傻逼网友太多
1020,1,0,0,0,0,0,0,0,真实感人
789,0,0,0,0,0,0,0,0,弃
785,2,0,0,0,0,0,0,0,男嘉宾含男量过高有点耐受不住
998,0,0,0,0,0,0,0,0,本来是当下饭综艺看的越看越上头
926,0,0,0,0,0,0,0,0,目前看过的综艺第一
893,1,0,0,0,0,0,0,0,能从朱雅琼和郭柯宇身上找到自己的影子
1009,2,0,0,0,0,0,0,0,神作第一集拍婚纱照那段像极了电影配上故事的照片摄人心魄哭成狗
919,0,0,0,0,0,0,0,0,感觉章贺显然不爱郭老师我又知道些什么呢
915,0,0,0,0,0,0,0,0,综艺
914,0,0,0,0,0,0,1,0,被动观看过标记
912,0,0,0,0,1,1,3,0,王秋雨真是山猪吃不来细糠朱雅琼甚至婚姻之于他不过是为了传宗接代而已所以如雅琼所说他对孩子是百分百的至于雅琼本人他不在乎了至于那个巨婴魏巍我真是拳头硬了就这两人那个德性我这个脾气咱就是说只有致命女人哈
908,1,0,0,0,0,0,0,0,愿天下有情人终成眷属
896,1,0,0,0,0,0,0,0,最好看的爱情片
895,1,0,0,0,0,0,1,0,在小宇宙被无数次安利之后终究太不过真香定理
1140,0,0,0,0,0,0,0,0,太好哭了
235,0,0,0,0,0,0,0,0,就这还没分绝绝子
4412,0,0,0,0,0,0,0,0,就
4742,2,0,0,0,0,0,0,0,绝了
4740,0,0,0,0,0,0,0,0,我愿称之为中国有史以来最棒恋综
4739,1,0,0,0,0,0,0,0,风景和内容都满满的
4925,2,0,0,0,0,0,0,0,爱需要被好好表达
4927,0,0,0,0,0,0,0,0,成熟中年人的关系决裂果然没有小年轻处对象上瘾
4477,0,0,0,0,0,0,0,0,没想到这个影评的结束是以章贺的胸肌讨论结束的我们都着迷对生活着迷对戏剧着迷对柴米油盐着迷对大胸肌男人着迷都给我看
4662,0,0,0,0,0,0,0,0,没有人教过我们婚姻要如何经营从这部综艺里学到不少夫妻相处之道
4661,0,0,0,0,0,0,0,0,太好看了嘤嘤嘤
4659,0,0,0,0,0,0,0,0,上一次心心绞痛的时候还是念初中时看匪我思存谢谢了
4578,0,0,0,0,0,1,5,0,如果一段感情到最后让你付了这么大代价那是不是代表我们活得很愚蠢没有哪段关系是不需要维系和沟通的比无效沟通更可怕的是到最后连沟通都没有了每个人的原生家庭都是滞后个人成长的如果总是困顿在里面不去挣扎去努力最后的结果也只能是成为你曾经最厌恶的那种人
4570,0,0,0,0,0,0,0,0,泪流满面
4486,0,0,0,0,0,0,1,0,那个姓王的真的非常非常非常讨厌
4484,0,0,0,0,0,0,1,0,两个人比一个人麻烦多了特别当另一边是个男人
4482,0,0,0,0,0,0,0,0,唱得人落泪
4481,0,0,0,0,0,0,0,0,反身思考的话倒是发现自己有很多可以改变的地方
4476,0,0,0,0,0,0,0,0,虐谁呢
4474,0,0,0,0,0,0,1,0,婚姻不易
4473,0,0,0,0,0,0,0,0,婚恋观察类真人秀新的创作方向
4470,0,0,0,0,0,0,0,0,国产综艺天花板虽然很少看国产综艺
4461,0,0,0,0,0,0,0,0,不知全貌不予评价谁对谁错看节目就是为了了解婚姻中夫妻双方的相处之道受教了
4741,0,0,0,0,0,0,0,0,新时代自由女性的崛起
4751,0,0,0,0,0,0,1,0,每个人都是我都不是我
4442,0,0,0,0,0,0,0,0,差结局不敢想你陪我看
4755,0,0,0,0,0,0,0,0,竟然莫名很吸引我
4829,0,0,0,0,0,0,0,0,真的封神
4827,0,0,0,0,0,0,0,0,爱了爱了郭柯真的女神
4814,0,0,0,0,0,0,0,0,章鱼那对从磕爆到嫌作
4813,0,0,0,0,1,0,0,0,哭死我了啊啊啊啊啊啊但脾气嘛改是不可能改的
4799,0,0,0,0,0,0,0,0,比较共情郭柯宇她唱歌好好听
4798,0,0,0,0,0,0,0,0,真人秀的剧本也罢镜头外的恩恩怨怨也好最后全被郭姐姐那奋身一抱治愈了她是这个节目的灵魂
4873,0,0,0,0,0,0,0,0,活着就是修行
4785,0,0,0,0,0,0,0,0,被冷暴力后看进去的一档综艺
4776,0,0,0,0,0,0,0,0,玻璃渣里找糖
4736,0,0,0,0,0,0,0,0,这个选题真好对夫妻选的也很典型
4774,0,0,0,0,0,0,2,0,和室友一起看的看的时候经常大哭傲慢让别人无法来爱我偏见让我无法去爱别人
4770,0,0,0,0,0,0,0,0,很棒你可以了解一下自己也许你真的就是不自知
4767,0,0,0,0,0,0,0,0,我看过的国内综艺里的第一名
4766,0,0,0,0,0,0,0,0,共同成长
4765,0,0,0,0,0,0,0,0,太棒的一部综艺收获了很多会二刷
4759,0,0,0,0,0,0,0,0,想去独山子大峡谷
4758,0,0,0,0,0,0,1,0,情绪和表达的问题是终极问题
5086,1,11,7,0,1,0,4,0,因为现实关注的这个节目看到最后反而觉得很梦幻从后面三分之二的节奏开始吧就感觉这几对的感情都开始过于美好了似乎前面激烈爆发的矛盾和争吵都一夜之间烟消云散了不知道是因为后面真的没有争吵了还是有被节目组剪掉了其实我很不愿意看到这种和平的节目后期的节奏好像不专注于解决矛盾了而是向我们展现一个大家都释怀了的美好蓝图不是说不能释怀是我不太相信大家都在这段十几年间的婚姻里无法磨合的矛盾会因为一个为期十几天的节目而释怀这有点过于戏剧性了：沈老师太棒了希望下一季这种专业性的分析能够更多一些给我们更多启发帮助我们解决更多现实生活中的问题
4756,0,0,0,0,0,0,0,0,我的婚礼
4453,0,0,0,0,0,0,0,0,很值得一看
4435,1,0,0,0,0,0,0,0,我这个没得结婚的同志看得也是很感动是怎么回事
234,0,0,0,0,0,0,0,0,能把我看哭的综艺不多
4528,0,0,0,0,0,0,1,0,离了吧外人看着都窒息
4520,0,0,0,0,0,0,0,0,爱与分离并不相悖
4519,0,0,0,0,0,0,0,0,看的爆哭的综艺老王和雅琼的爱是最深也让我哭的最痛啊的
4518,3,0,0,0,0,0,0,0,哇朱雅琼唱因缘真是爆哭郭柯跟章老师合唱好搭
4513,0,0,0,0,0,0,0,0,太走心了哭死我了
4508,0,0,0,0,0,0,0,0,每看一集哭一集
4507,0,0,0,0,0,0,0,0,最后一期一个人在汉堡王哭着看完
4506,0,0,0,0,0,0,0,0,剧本痕迹太重了
4718,5,0,0,0,0,0,0,0,章贺郭柯宇出现又离开美学
4405,0,0,0,0,0,0,0,0,大结局那集有点儿
4955,0,0,0,0,0,0,0,0,祝你平安祝你快乐祝你一切都好
4953,1,0,0,0,0,0,0,0,
4951,1,0,0,0,0,0,0,0,综艺新标杆
4949,0,0,0,0,0,0,0,0,啦啦啦
4943,0,0,0,0,0,0,0,0,就还好吧尤其是结局这也太剧本了
4942,0,0,0,0,0,0,0,0,姐姐你们都很好
4526,0,0,0,0,0,0,0,0,老王真的让人泪崩我居然懂他的每一个表情也许鹏鹏也是如此
4426,0,0,0,0,0,0,0,0,比电视剧好看
4535,0,0,0,0,0,0,1,0,令人窒息的相处模式
4422,0,0,0,0,0,0,1,0,如果不是剧本的话就还行吧期待更劲爆的嘉宾
4525,2,0,0,0,0,0,0,0,每周看完脑瓜子嗡嗡疼
4428,1,0,0,0,0,0,0,0,每个人都是用自己接受爱的方式爱别人
4663,0,0,0,0,0,0,0,0,看到哪一起都彻底忘了但是可以看下去
4429,0,0,0,0,0,0,0,0,额外一颗星给郭柯宇
4664,0,0,0,0,0,0,0,0,眼淚變成念珠願你以後足具楽與樂因自在生活
4666,2,0,0,0,0,0,0,0,感觉是来看老王和朱雅琼互虐的一直在思考他们有没有爱过彼此
4648,1,0,0,0,0,0,0,0,看世界其他人的真情实感
4656,0,0,0,0,0,0,0,0,结尾真好
4576,0,0,0,0,0,0,0,0,沈老师的解读多了趣味
4658,0,0,0,0,0,0,0,0,这个真能给我气死
4708,0,0,0,0,0,0,0,0,看过第部流着泪看完了
4701,0,0,0,0,0,0,0,0,对婚姻有了一个更好的认识
4690,0,0,0,0,0,0,0,0,不爱就是不爱
4689,0,0,0,0,0,0,0,0,看别人的故事想自己的人生
4687,0,0,0,0,0,0,0,0,讨论区两个老师的解读有意思其他感觉段位太低没有参考价值
4685,2,0,0,0,0,0,0,0,这个综艺真的绝头一次看到杨迪带不动哈哈哈哈
4683,0,0,0,0,0,0,0,0,太值得一看了对亲密关系的深度解读
4682,0,0,0,0,0,0,0,0,每个人都是用自己被爱的方式去爱别人
4677,0,0,0,0,0,0,0,0,没想到唯一哭的时候竟然是节目组给郭老师和王秋雨的信
4675,0,0,0,0,0,0,0,0,尽可能保持理性观看
